t,x,y,theta,v,phi,phi_dot
1.694000000000000128e+01,-8.222153468200532611e-01,-1.837781583548937503e+00,1.142020309435601177e+00,1.196185683744669936e-01,3.386597129077809631e-01,-1.744874201440859696e-01
1.696000000000000085e+01,-8.212227123631646863e-01,-1.835600765313260663e+00,1.145282849686045212e+00,1.199917517044747500e-01,3.351802995664420748e-01,-1.734508043237118491e-01
1.698000000000000043e+01,-8.202340924467586003e-01,-1.833409913934103574e+00,1.148519231765723569e+00,1.203666918943380043e-01,3.317218022331929750e-01,-1.723959633817481185e-01
1.700000000000000000e+01,-8.192494701315946593e-01,-1.831209026351482194e+00,1.151729584361080194e+00,1.207433684786551609e-01,3.282845768049865720e-01,-1.713237559816200573e-01
1.701999999999999957e+01,-8.182688284750813112e-01,-1.828998099546482958e+00,1.154914037825011119e+00,1.211217611478488110e-01,3.248689621203879052e-01,-1.702350292091834860e-01
1.703999999999999915e+01,-8.172921505314404422e-01,-1.826777130541335614e+00,1.158072724093510253e+00,1.215018497486167887e-01,3.214752801963796647e-01,-1.691306180533030668e-01
1.705999999999999872e+01,-8.163194193518785724e-01,-1.824546116399484053e+00,1.161205776604184114e+00,1.218836142843067738e-01,3.181038364751896386e-01,-1.680113449229367617e-01
1.707999999999999829e+01,-8.153506179847506141e-01,-1.822305054225658250e+00,1.164313330216588449e+00,1.222670349152189390e-01,3.147549200804233838e-01,-1.668780192002744522e-01
1.710000000000000142e+01,-8.143857294757339549e-01,-1.820053941165949318e+00,1.167395521134429126e+00,1.226520919588375697e-01,3.114288040817624337e-01,-1.657314368294126872e-01
1.712000000000000099e+01,-8.134247368679905499e-01,-1.817792774407878342e+00,1.170452486829585803e+00,1.230387658899928377e-01,3.081257457675569134e-01,-1.645723799399733678e-01
1.714000000000000057e+01,-8.124676232023433364e-01,-1.815521551180468318e+00,1.173484365967935705e+00,1.234270373409591809e-01,3.048459869245853104e-01,-1.634016165049774205e-01
1.716000000000000014e+01,-8.115143715174341077e-01,-1.813240268754320095e+00,1.176491298336998170e+00,1.238168871014873607e-01,3.015897541243326430e-01,-1.622199000322659401e-01
1.717999999999999972e+01,-8.105649648499007043e-01,-1.810948924441678320e+00,1.179473424775341783e+00,1.242082961187767759e-01,2.983572590151034043e-01,-1.610279692886609215e-01
1.719999999999999929e+01,-8.096193862345437697e-01,-1.808647515596508049e+00,1.182430887103782524e+00,1.246012454973874223e-01,2.951486986193348483e-01,-1.598265480560359109e-01
1.721999999999999886e+01,-8.086776187044918407e-01,-1.806336039614566902e+00,1.185363828058311197e+00,1.249957164990953551e-01,2.919642556354765661e-01,-1.586163449184059826e-01
1.723999999999999844e+01,-8.077396452913711000e-01,-1.804014493933472796e+00,1.188272391224769242e+00,1.253916905426923079e-01,2.888040987438236229e-01,-1.573980530791131704e-01
1.726000000000000156e+01,-8.068054490254740196e-01,-1.801682876032781655e+00,1.191156720975231398e+00,1.257891492037331860e-01,2.856683829157151133e-01,-1.561723502071445113e-01
1.728000000000000114e+01,-8.058750129359296688e-01,-1.799341183434054914e+00,1.194016962406071469e+00,1.261880742142318657e-01,2.825572497255258164e-01,-1.549398983115946316e-01
1.730000000000000071e+01,-8.049483200508693592e-01,-1.796989413700933458e+00,1.196853261277718294e+00,1.265884474623087397e-01,2.794708276648851797e-01,-1.537013436432559388e-01
1.732000000000000028e+01,-8.040253533975957323e-01,-1.794627564439209122e+00,1.199665763956033526e+00,1.269902509917908151e-01,2.764092324586172600e-01,-1.524573166223056886e-01
1.733999999999999986e+01,-8.031060960027517348e-01,-1.792255633296898631e+00,1.202454617355342092e+00,1.273934670017665971e-01,2.733725673818609980e-01,-1.512084317910386555e-01
1.735999999999999943e+01,-8.021905308924872635e-01,-1.789873617964311991e+00,1.205219968883041171e+00,1.277980778460985345e-01,2.703609235779025899e-01,-1.499552877905851178e-01
1.737999999999999901e+01,-8.012786410926305836e-01,-1.787481516174128204e+00,1.207961966385811881e+00,1.282040660328925274e-01,2.673743803762385074e-01,-1.486984673605541429e-01
1.739999999999999858e+01,-8.003704096288517533e-01,-1.785079325701464548e+00,1.210680758097360421e+00,1.286114142239297431e-01,2.644130056104274096e-01,-1.474385373605231198e-01
1.742000000000000171e+01,-7.994658195268402601e-01,-1.782667044363948960e+00,1.213376492587718625e+00,1.290201052340587962e-01,2.614768559352981803e-01,-1.461760488123180490e-01
1.744000000000000128e+01,-7.985648538124593410e-01,-1.780244670021794651e+00,1.216049318714015115e+00,1.294301220305522637e-01,2.585659771431262355e-01,-1.449115369620156135e-01
1.746000000000000085e+01,-7.976674955119307242e-01,-1.777812200577870705e+00,1.218699385572757476e+00,1.298414477324297822e-01,2.556804044783598795e-01,-1.436455213606074588e-01
1.748000000000000043e+01,-7.967737276519867295e-01,-1.775369633977770922e+00,1.221326842453557049e+00,1.302540656097457006e-01,2.528201629505743564e-01,-1.423785059622961480e-01
1.750000000000000000e+01,-7.958835332600519008e-01,-1.772916968209889532e+00,1.223931838794269922e+00,1.306679590828479232e-01,2.499852676452866129e-01,-1.411109792393758500e-01
1.751999999999999957e+01,-7.949968953644038772e-01,-1.770454201305495134e+00,1.226514524137559681e+00,1.310831117216052222e-01,2.471757240323112781e-01,-1.398434143126928153e-01
1.753999999999999915e+01,-7.941137969943423691e-01,-1.767981331338794870e+00,1.229075048088833721e+00,1.314995072446062119e-01,2.443915282713634562e-01,-1.385762690966861332e-01
1.755999999999999872e+01,-7.932342211803623533e-01,-1.765498356427016136e+00,1.231613560275513830e+00,1.319171295183326209e-01,2.416326675146223402e-01,-1.373099864580251683e-01
1.757999999999999829e+01,-7.923581509543147217e-01,-1.763005274730470973e+00,1.234130210307659237e+00,1.323359625563049480e-01,2.388991202059935759e-01,-1.360449943868992928e-01
1.760000000000000142e+01,-7.914855693495855826e-01,-1.760502084452632454e+00,1.236625147739851993e+00,1.327559905182064126e-01,2.361908563768288227e-01,-1.347817061800137550e-01
1.762000000000000099e+01,-7.906164594012473623e-01,-1.757988783840204849e+00,1.239098522034395522e+00,1.331771977089808712e-01,2.335078379378741908e-01,-1.335205206343990647e-01
1.764000000000000057e+01,-7.897508041462508732e-01,-1.755465371183196011e+00,1.241550482525721089e+00,1.335995685779125253e-01,2.308500189672411107e-01,-1.322618222511350305e-01
1.766000000000000014e+01,-7.888885866235683109e-01,-1.752931844814989759e+00,1.243981178386044384e+00,1.340230877176823432e-01,2.282173459942125338e-01,-1.310059814481515650e-01
1.767999999999999972e+01,-7.880297898743838791e-01,-1.750388203112417829e+00,1.246390758592190062e+00,1.344477398634073839e-01,2.256097582787106592e-01,-1.297533547812643739e-01
1.769999999999999929e+01,-7.871743969422432263e-01,-1.747834444495831363e+00,1.248779371893606882e+00,1.348735098916605257e-01,2.230271880862624845e-01,-1.285042851726565516e-01
1.771999999999999886e+01,-7.863223908732401846e-01,-1.745270567429172193e+00,1.251147166781512388e+00,1.353003828194745684e-01,2.204695609583341154e-01,-1.272591021460313665e-01
1.773999999999999844e+01,-7.854737547161665390e-01,-1.742696570420048552e+00,1.253494291459162469e+00,1.357283438033294876e-01,2.179367959778966413e-01,-1.260181220676964142e-01
1.776000000000000156e+01,-7.846284715226958806e-01,-1.740112452019801914e+00,1.255820893813193839e+00,1.361573781381262560e-01,2.154288060301225438e-01,-1.247816483928683023e-01
1.778000000000000114e+01,-7.837865243475435895e-01,-1.737518210823583376e+00,1.258127121386068525e+00,1.365874712561450099e-01,2.129454980581017565e-01,-1.235499719165169402e-01
1.780000000000000071e+01,-7.829478962486349225e-01,-1.734913845470424265e+00,1.260413121349519550e+00,1.370186087259928631e-01,2.104867733135095120e-01,-1.223233710280957343e-01
1.782000000000000028e+01,-7.821125702872799845e-01,-1.732299354643305644e+00,1.262679040479046888e+00,1.374507762515381482e-01,2.080525276021370495e-01,-1.211021119695374904e-01
1.783999999999999986e+01,-7.812805295283355989e-01,-1.729674737069233359e+00,1.264925025129378877e+00,1.378839596708346660e-01,2.056426515242453235e-01,-1.198864490959232199e-01
1.785999999999999943e+01,-7.804517570403750604e-01,-1.727039991519311757e+00,1.267151221210934597e+00,1.383181449550356101e-01,2.032570307096698004e-01,-1.186766251382574827e-01
1.787999999999999901e+01,-7.796262358958578886e-01,-1.724395116808808748e+00,1.269357774167191755e+00,1.387533182072988314e-01,2.008955460476681831e-01,-1.174728714678193175e-01
1.789999999999999858e+01,-7.788039491713001361e-01,-1.721740111797236406e+00,1.271544828953010686e+00,1.391894656616836645e-01,1.985580739114561066e-01,-1.162754083615779033e-01
1.792000000000000171e+01,-7.779848799474339271e-01,-1.719074975388415583e+00,1.273712530013836552e+00,1.396265736820402614e-01,1.962444863774386317e-01,-1.150844452681984154e-01
1.794000000000000128e+01,-7.771690113093894237e-01,-1.716399706530554070e+00,1.275861021265782824e+00,1.400646287608922624e-01,1.939546514391113086e-01,-1.139001810741820525e-01
1.796000000000000085e+01,-7.763563263468523656e-01,-1.713714304216312989e+00,1.277990446076569420e+00,1.405036175183139169e-01,1.916884332156449378e-01,-1.127228043697190152e-01
1.798000000000000043e+01,-7.755468081542347125e-01,-1.711018767482884950e+00,1.280100947247286181e+00,1.409435267008015968e-01,1.894456921551609940e-01,-1.115524937138540479e-01
1.800000000000000000e+01,-7.747404398308462836e-01,-1.708313095412058447e+00,1.282192666994968810e+00,1.413843431801408979e-01,1.872262852327082061e-01,-1.103894178985899005e-01
1.801999999999999957e+01,-7.739372044810602924e-01,-1.705597287130298234e+00,1.284265746935966179e+00,1.418260539522701869e-01,1.850300661429752358e-01,-1.092337362115818750e-01
1.803999999999999915e+01,-7.731370852144835437e-01,-1.702871341808811501e+00,1.286320328070061025e+00,1.422686461361406252e-01,1.828568854877651029e-01,-1.080855986970961913e-01
1.805999999999999872e+01,-7.723400651461213018e-01,-1.700135258663620252e+00,1.288356550765347608e+00,1.427121069725739988e-01,1.807065909582697139e-01,-1.069451464149314551e-01
1.807999999999999829e+01,-7.715461273965491529e-01,-1.697389036955637920e+00,1.290374554743829227e+00,1.431564238231180231e-01,1.785790275121904302e-01,-1.058125116970240753e-01
1.810000000000000142e+01,-7.707552550920832024e-01,-1.694632675990734860e+00,1.292374479067723625e+00,1.436015841689011197e-01,1.764740375457456989e-01,-1.046878184014745500e-01
1.812000000000000099e+01,-7.699674313649401691e-01,-1.691866175119816962e+00,1.294356462126443175e+00,1.440475756094849458e-01,1.743914610606401572e-01,-1.035711821637678581e-01
1.814000000000000057e+01,-7.691826393534157980e-01,-1.689089533738893145e+00,1.296320641624258307e+00,1.444943858617184773e-01,1.723311358260180837e-01,-1.024627106449534225e-01
1.816000000000000014e+01,-7.684008622020470636e-01,-1.686302751289147528e+00,1.298267154568582660e+00,1.449420027585906212e-01,1.702928975355082197e-01,-1.013625037766052867e-01
1.817999999999999972e+01,-7.676220830617787039e-01,-1.683505827257013143e+00,1.300196137258921913e+00,1.453904142480838824e-01,1.682765799593823608e-01,-1.002706540023657611e-01
1.819999999999999929e+01,-7.668462850901395234e-01,-1.680698761174245881e+00,1.302107725276384187e+00,1.458396083920301123e-01,1.662820150919359918e-01,-9.918724651592000785e-02
1.821999999999999886e+01,-7.660734514514049298e-01,-1.677881552617989769e+00,1.304002053473830580e+00,1.462895733649664243e-01,1.643090332941329890e-01,-9.811235949525019817e-02
1.823999999999999844e+01,-7.653035653167634678e-01,-1.675054201210858018e+00,1.305879255966568619e+00,1.467402974529936344e-01,1.623574634316119480e-01,-9.704606433304144297e-02
1.826000000000000156e+01,-7.645366098644946762e-01,-1.672216706620995641e+00,1.307739466123606142e+00,1.471917690526378941e-01,1.604271330081212810e-01,-9.598842586312252012e-02
1.828000000000000114e+01,-7.637725682801241867e-01,-1.669369068562160718e+00,1.309582816559467400e+00,1.476439766697130451e-01,1.585178682944635709e-01,-9.493950258284220012e-02
1.830000000000000071e+01,-7.630114237566004709e-01,-1.666511286793788127e+00,1.311409439126498100e+00,1.480969089181885801e-01,1.566294944530374211e-01,-9.389934687129149193e-02
1.832000000000000028e+01,-7.622531594944633726e-01,-1.663643361121068809e+00,1.313219464907708245e+00,1.485505545190592691e-01,1.547618356580555132e-01,-9.286800520330071307e-02
1.833999999999999986e+01,-7.614977587020113070e-01,-1.660765291395014165e+00,1.315013024210083037e+00,1.490049022992195882e-01,1.529147152115267194e-01,-9.184551835914617213e-02
1.835999999999999943e+01,-7.607452045954670172e-01,-1.657877077512536879e+00,1.316790246558398492e+00,1.494599411903412556e-01,1.510879556550824288e-01,-9.083192162991732266e-02
1.837999999999999901e+01,-7.599954803991463281e-01,-1.654978719416514421e+00,1.318551260689464932e+00,1.499156602277564032e-01,1.492813788777467843e-01,-8.982724501850422594e-02
1.839999999999999858e+01,-7.592485693456335616e-01,-1.652070217095866322e+00,1.320296194546846102e+00,1.503720485493442727e-01,1.474948062197263821e-01,-8.883151343617583240e-02
1.842000000000000171e+01,-7.585044546759374118e-01,-1.649151570585625670e+00,1.322025175275985509e+00,1.508290953944243784e-01,1.457280585723133848e-01,-8.784474689472648867e-02
1.844000000000000128e+01,-7.577631196396729107e-01,-1.646222779967010830e+00,1.323738329219776633e+00,1.512867901026531681e-01,1.439809564739913950e-01,-8.686696069418436972e-02
1.846000000000000085e+01,-7.570245474952201903e-01,-1.643283845367493390e+00,1.325435781914515276e+00,1.517451221129273442e-01,1.422533202028297972e-01,-8.589816560607320406e-02
1.848000000000000043e+01,-7.562887215098937910e-01,-1.640334766960878765e+00,1.327117658086254259e+00,1.522040809622925983e-01,1.405449698652590229e-01,-8.493836805223589637e-02
1.850000000000000000e+01,-7.555556249601157459e-01,-1.637375544967369034e+00,1.328784081647536919e+00,1.526636562848584233e-01,1.388557254813116981e-01,-8.398757027923006713e-02
1.851999999999999957e+01,-7.548252411315821142e-01,-1.634406179653640212e+00,1.330435175694489658e+00,1.531238378107185050e-01,1.371854070664229874e-01,-8.304577052831633999e-02
1.853999999999999915e+01,-7.540975533194292924e-01,-1.631426671332915301e+00,1.332071062504274428e+00,1.535846153648782186e-01,1.355338347098709595e-01,-8.211296320106108160e-02
1.855999999999999872e+01,-7.533725448284022130e-01,-1.628437020365030463e+00,1.333691863532874944e+00,1.540459788661881768e-01,1.339008286499523137e-01,-8.118913902058766396e-02
1.857999999999999829e+01,-7.526501989730257636e-01,-1.625437227156515174e+00,1.335297699413212413e+00,1.545079183262842715e-01,1.322862093459760136e-01,-8.027428518851059680e-02
1.860000000000000142e+01,-7.519304990777703201e-01,-1.622427292160655510e+00,1.336888689953594334e+00,1.549704238485352659e-01,1.306897975471555950e-01,-7.936838553759099912e-02
1.862000000000000099e+01,-7.512134284772231663e-01,-1.619407215877574968e+00,1.338464954136444396e+00,1.554334856269965481e-01,1.291114143584988494e-01,-7.847142068016423055e-02
1.864000000000000057e+01,-7.504989705162525837e-01,-1.616376998854297753e+00,1.340026610117345029e+00,1.558970939453719062e-01,1.275508813037654066e-01,-7.758336815238274509e-02
1.866000000000000014e+01,-7.497871085501798261e-01,-1.613336641684828932e+00,1.341573775224359277e+00,1.563612391759818809e-01,1.260080203855830083e-01,-7.670420255433137158e-02
1.867999999999999972e+01,-7.490778259449464294e-01,-1.610286145010218828e+00,1.343106565957628451e+00,1.568259117787396406e-01,1.244826541428013661e-01,-7.583389568606856146e-02
1.869999999999999929e+01,-7.483711060772835211e-01,-1.607225509518642736e+00,1.344625097989238460e+00,1.572911023001346276e-01,1.229746057051637753e-01,-7.497241667965355572e-02
1.871999999999999886e+01,-7.476669323348756890e-01,-1.604154735945466648e+00,1.346129486163324396e+00,1.577568013722238649e-01,1.214836988453849298e-01,-7.411973212722294813e-02
1.873999999999999844e+01,-7.469652881165345093e-01,-1.601073825073321188e+00,1.347619844496441344e+00,1.582229997116299525e-01,1.200097580286961924e-01,-7.327580620517655519e-02
1.876000000000000156e+01,-7.462661568323651906e-01,-1.597982777732176451e+00,1.349096286178159909e+00,1.586896881185489716e-01,1.185526084599513169e-01,-7.244060079454149592e-02
1.878000000000000114e+01,-7.455695219039364385e-01,-1.594881594799411051e+00,1.350558923571884007e+00,1.591568574757636356e-01,1.171120761283639122e-01,-7.161407559758428687e-02
